post_id,row_index,lat,lon,lat_header,lon_header,city,state,country,country_code,display_name
577,137,49.487197,31.271832,Project main location.lat,Project main location.lon,Cherkasy Raion,Cherkasy Oblast,Ukraine,UA,"Набутівська сільська громада, Cherkasy Raion, Cherkasy Oblast, Ukraine"
614,174,49.487197,31.271832,Project main location.lat,Project main location.lon,Cherkasy Raion,Cherkasy Oblast,Ukraine,UA,"Набутівська сільська громада, Cherkasy Raion, Cherkasy Oblast, Ukraine"
586,146,49.884017,-97.168579,Project main location.lat,Project main location.lon,Winnipeg,Manitoba,Canada,CA,"Winnipeg, Manitoba, Canada"
599,159,20.017111,103.378253,Project main location.lat,Project main location.lon,Hiam District,Houaphanh,Laos,LA,"Hiam District, Houaphanh, Laos"
604,164,24.000249,53.999483,Project main location.lat,Project main location.lon,Um Laylah,Abu Dhabi Emirate,United Arab Emirates,AE,"Um Laylah, Al Dhafrah Region, Abu Dhabi Emirate, United Arab Emirates"
605,165,13.11693,80.258989,Project main location.lat,Project main location.lon,Chennai,Tamil Nadu,India,IN,"Chennai, Tamil Nadu, India"
607,167,38.85799,-77.051269,Project main location.lat,Project main location.lon,Arlington,Virginia,United States,US,"Arlington, Arlington County, Virginia, 22209, United States"
608,168,50.783556,3.04389,Project main location.lat,Project main location.lon,Wervik,West Flanders,Belgium,BE,"Wervik, Ieper, West Flanders, Flanders, Belgium"
609,169,24.979419,-14.501953,Project main location.lat,Project main location.lon,Jraifia,,Morocco,MA,"Jraifia, caïdat de Jraifia قيادة الجريفية, cercle de Jraifia دائرة الجريفية, Boujdour Province, Morocco"
610,170,49.405791,8.71511,Project main location.lat,Project main location.lon,Heidelberg,Baden-Württemberg,Germany,DE,"Heidelberg, Baden-Württemberg, Germany"
611,171,6.405378,3.407693,Project main location.lat,Project main location.lon,Eti Osa,Lagos State,Nigeria,NG,"Eti Osa, Lagos State, Nigeria"
612,172,20.9877,-101.0,Project main location.lat,Project main location.lon,Dolores Hidalgo,Guanajuato,Mexico,MX,"Dolores Hidalgo, Guanajuato, Mexico"
613,173,39.2675635,-76.797516022068,Project main location.lat,Project main location.lon,Columbia,Maryland,United States,US,"Columbia, Howard County, Maryland, 21044, United States"
615,175,47.7423219,-121.9856782,Project main location.lat,Project main location.lon,Duvall,Washington,United States,US,"Duvall, King County, Washington, United States"
620,176,14.556316482624,121.00313529721,Project main location.lat__2,Project main location.lon__2,Makati,,Philippines,PH,"District I, Makati, Southern Manila District, Metro Manila, Philippines"
621,177,-21.256883,48.0665448,Project main location.lat,Project main location.lon,Marokarima,Vatovavy,Madagascar,MG,"Marokarima, District of Mananjary, Vatovavy, Province de Fianarantsoa, Madagascar"
623,179,35.0841034,-106.650985,Project main location.lat__2,Project main location.lon__2,Albuquerque,New Mexico,United States,US,"Albuquerque, Bernalillo County, New Mexico, United States"
626,180,-18.9249604,46.4416422,Project main location.lat__2,Project main location.lon__2,Tsiroanomandidy,Bongolava,Madagascar,MG,"Tsiroanomandidy, Bongolava, Province d’Antananarivo, Madagascar"
627,181,46.4198096,15.8717378,Project main location.lat__2,Project main location.lon__2,,,Slovenia,SI,"Ptuj, Slovenia"
628,182,-1.3163123767417,36.837952136993,Project main location.lat__2,Project main location.lon__2,Nairobi,Nairobi County,Kenya,KE,"Nairobi South ward, Starehe, Nairobi, Nairobi County, 00603, Kenya"
629,183,-1.30261485,36.828842018137,Project main location.lat__2,Project main location.lon__2,Nairobi,Nairobi County,Kenya,KE,"Landimawe ward, Starehe, Nairobi, Nairobi County, 00500, Kenya"
661,215,-1.30261485,36.828842018137,Project main location.lat__2,Project main location.lon__2,Nairobi,Nairobi County,Kenya,KE,"Landimawe ward, Starehe, Nairobi, Nairobi County, 00500, Kenya"
630,184,50.112313451247,-116.71875,Project main location.lat__2,Project main location.lon__2,Area D (Lardeau Valley/Duncan Lake),British Columbia,Canada,CA,"Area D (Lardeau Valley/Duncan Lake), Regional District of Central Kootenay, British Columbia, Canada"
640,194,50.112313451247,-116.71875,Additional project location.lat,Additional project location.lon,Area D (Lardeau Valley/Duncan Lake),British Columbia,Canada,CA,"Area D (Lardeau Valley/Duncan Lake), Regional District of Central Kootenay, British Columbia, Canada"
646,200,50.112313451247,-116.71875,Project main location.lat__2,Project main location.lon__2,Area D (Lardeau Valley/Duncan Lake),British Columbia,Canada,CA,"Area D (Lardeau Valley/Duncan Lake), Regional District of Central Kootenay, British Columbia, Canada"
648,202,50.112313451247,-116.71875,Project main location.lat__2,Project main location.lon__2,Area D (Lardeau Valley/Duncan Lake),British Columbia,Canada,CA,"Area D (Lardeau Valley/Duncan Lake), Regional District of Central Kootenay, British Columbia, Canada"
649,203,50.112313451247,-116.71875,Project main location.lat__2,Project main location.lon__2,Area D (Lardeau Valley/Duncan Lake),British Columbia,Canada,CA,"Area D (Lardeau Valley/Duncan Lake), Regional District of Central Kootenay, British Columbia, Canada"
653,207,50.112313451247,-116.71875,Project main location.lat__2,Project main location.lon__2,Area D (Lardeau Valley/Duncan Lake),British Columbia,Canada,CA,"Area D (Lardeau Valley/Duncan Lake), Regional District of Central Kootenay, British Columbia, Canada"
654,208,50.112313451247,-116.71875,Project main location.lat,Project main location.lon,Area D (Lardeau Valley/Duncan Lake),British Columbia,Canada,CA,"Area D (Lardeau Valley/Duncan Lake), Regional District of Central Kootenay, British Columbia, Canada"
656,210,50.112313451247,-116.71875,Project main location.lat__2,Project main location.lon__2,Area D (Lardeau Valley/Duncan Lake),British Columbia,Canada,CA,"Area D (Lardeau Valley/Duncan Lake), Regional District of Central Kootenay, British Columbia, Canada"
666,220,50.112313451247,-116.71875,Project main location.lat,Project main location.lon,Area D (Lardeau Valley/Duncan Lake),British Columbia,Canada,CA,"Area D (Lardeau Valley/Duncan Lake), Regional District of Central Kootenay, British Columbia, Canada"
671,225,50.112313451247,-116.71875,Project main location.lat__2,Project main location.lon__2,Area D (Lardeau Valley/Duncan Lake),British Columbia,Canada,CA,"Area D (Lardeau Valley/Duncan Lake), Regional District of Central Kootenay, British Columbia, Canada"
672,226,50.112313451247,-116.71875,Project main location.lat__2,Project main location.lon__2,Area D (Lardeau Valley/Duncan Lake),British Columbia,Canada,CA,"Area D (Lardeau Valley/Duncan Lake), Regional District of Central Kootenay, British Columbia, Canada"
674,228,50.112313451247,-116.71875,Project main location.lat__2,Project main location.lon__2,Area D (Lardeau Valley/Duncan Lake),British Columbia,Canada,CA,"Area D (Lardeau Valley/Duncan Lake), Regional District of Central Kootenay, British Columbia, Canada"
678,232,50.112313451247,-116.71875,Project main location.lat__2,Project main location.lon__2,Area D (Lardeau Valley/Duncan Lake),British Columbia,Canada,CA,"Area D (Lardeau Valley/Duncan Lake), Regional District of Central Kootenay, British Columbia, Canada"
681,235,50.112313451247,-116.71875,Project main location.lat__2,Project main location.lon__2,Area D (Lardeau Valley/Duncan Lake),British Columbia,Canada,CA,"Area D (Lardeau Valley/Duncan Lake), Regional District of Central Kootenay, British Columbia, Canada"
683,237,50.112313451247,-116.71875,Project main location.lat,Project main location.lon,Area D (Lardeau Valley/Duncan Lake),British Columbia,Canada,CA,"Area D (Lardeau Valley/Duncan Lake), Regional District of Central Kootenay, British Columbia, Canada"
686,240,50.112313451247,-116.71875,Project main location.lat__2,Project main location.lon__2,Area D (Lardeau Valley/Duncan Lake),British Columbia,Canada,CA,"Area D (Lardeau Valley/Duncan Lake), Regional District of Central Kootenay, British Columbia, Canada"
687,241,50.112313451247,-116.71875,Project main location.lat__2,Project main location.lon__2,Area D (Lardeau Valley/Duncan Lake),British Columbia,Canada,CA,"Area D (Lardeau Valley/Duncan Lake), Regional District of Central Kootenay, British Columbia, Canada"
689,243,50.112313451247,-116.71875,Project main location.lat,Project main location.lon,Area D (Lardeau Valley/Duncan Lake),British Columbia,Canada,CA,"Area D (Lardeau Valley/Duncan Lake), Regional District of Central Kootenay, British Columbia, Canada"
690,244,50.112313451247,-116.71875,Project main location.lat__2,Project main location.lon__2,Area D (Lardeau Valley/Duncan Lake),British Columbia,Canada,CA,"Area D (Lardeau Valley/Duncan Lake), Regional District of Central Kootenay, British Columbia, Canada"
694,248,50.112313451247,-116.71875,Project main location.lat,Project main location.lon,Area D (Lardeau Valley/Duncan Lake),British Columbia,Canada,CA,"Area D (Lardeau Valley/Duncan Lake), Regional District of Central Kootenay, British Columbia, Canada"
695,249,50.112313451247,-116.71875,Project main location.lat__2,Project main location.lon__2,Area D (Lardeau Valley/Duncan Lake),British Columbia,Canada,CA,"Area D (Lardeau Valley/Duncan Lake), Regional District of Central Kootenay, British Columbia, Canada"
701,255,50.112313451247,-116.71875,Project main location.lat__2,Project main location.lon__2,Area D (Lardeau Valley/Duncan Lake),British Columbia,Canada,CA,"Area D (Lardeau Valley/Duncan Lake), Regional District of Central Kootenay, British Columbia, Canada"
702,256,50.112313451247,-116.71875,Project main location.lat__2,Project main location.lon__2,Area D (Lardeau Valley/Duncan Lake),British Columbia,Canada,CA,"Area D (Lardeau Valley/Duncan Lake), Regional District of Central Kootenay, British Columbia, Canada"
711,265,50.112313451247,-116.71875,Project main location.lat,Project main location.lon,Area D (Lardeau Valley/Duncan Lake),British Columbia,Canada,CA,"Area D (Lardeau Valley/Duncan Lake), Regional District of Central Kootenay, British Columbia, Canada"
715,269,50.112313451247,-116.71875,Project main location.lat__2,Project main location.lon__2,Area D (Lardeau Valley/Duncan Lake),British Columbia,Canada,CA,"Area D (Lardeau Valley/Duncan Lake), Regional District of Central Kootenay, British Columbia, Canada"
631,185,4.3854364957115,-73.93798828125,Project main location.lat__2,Project main location.lon__2,Cáqueza,Cundinamarca,Colombia,CO,"Cáqueza, Oriente, Cundinamarca, RAP (Especial) Central, Colombia"
632,186,-0.6799752535208,34.774325679035,Project main location.lat__2,Project main location.lon__2,Kisii Central ward,Kisii County,Kenya,KE,"Kisii Central ward, Kisii Central, Kisii County, 42001, Kenya"
633,187,24.686172549081,46.629152297974,Project main location.lat__2,Project main location.lon__2,Riyadh,Riyadh Region,Saudi Arabia,SA,"Riyadh, Riyadh governorate, Riyadh Region, 12643, Saudi Arabia"
634,188,0.71289130389072,38.34228515625,Project main location.lat,Project main location.lon,Garbatulla,Isiolo,Kenya,KE,"Garbatulla, Isiolo, Kenya"
635,189,9.4395790894294,7.6904296875,Project main location.lat__2,Project main location.lon__2,Kushe,Kaduna State,Nigeria,NG,"Kushe, Kagarko, Kaduna State, Nigeria"
636,190,7.482824,4.5604451,Project main location.lat__2,Project main location.lon__2,Ife,Osun State,Nigeria,NG,"Ife, Ife Central, Osun State, 220282, Nigeria"
637,191,6.664425811259,0.43945297450671,Project main location.lat__2,Project main location.lon__2,Ho,Volta Region,Ghana,GH,"Ho, Ho Municipal District, Volta Region, VH-0010-3089, Ghana"
638,192,9.0,38.75,Project main location.lat__2,Project main location.lon__2,Kirkos,Addis Ababa,Ethiopia,ET,"Kirkos, Addis Ababa, Ethiopia"
639,193,9.6200446874656,7.921142578125,Project main location.lat__2,Project main location.lon__2,Aribi,Kaduna State,Nigeria,NG,"Aribi, Kagarko, Kaduna State, Nigeria"
641,195,13.524834,2.109823,Project main location.lat__2,Project main location.lon__2,Niamey,,Niger,NE,"Kalley 2, Arrondissement Communal Niamey 2, Niamey, Kollo, Niger"
642,196,-14.5189121,27.5589884,Project main location.lat,Project main location.lon,,Central Province,Zambia,ZM,"Chibombo District, Central Province, Zambia"
643,197,-2.2454424451683,23.88427734375,Project main location.lat__2,Project main location.lon__2,,Sankuru,Democratic Republic of the Congo,CD,"Sankuru, Democratic Republic of the Congo"
645,199,-2.4833826,117.8902853,Project main location.lat__2,Project main location.lon__2,,West Sulawesi,Indonesia,ID,"West Sulawesi, Indonesia"
647,201,8.479004,-13.26795,Project main location.lat,Project main location.lon,Freetown,Western Area Urban,Sierra Leone,SL,"Freetown, Western Area Urban, Western Area, Sierra Leone"
650,204,-1.7379765183929,37.276611328125,Project main location.lat__2,Project main location.lon__2,Kiima kiu/kalanzoni ward,Makueni,Kenya,KE,"Kiima kiu/kalanzoni ward, Kilome, Makueni, Kenya"
651,205,8.3348348,-12.4486705,Project main location.lat__2,Project main location.lon__2,,Tonkolili District,Sierra Leone,SL,"Tonkolili District, Northern Province, Sierra Leone, Sierra Leone"
655,209,-3.3696827,36.6880794,Project main location.lat__2,Project main location.lon__2,Arusha,Arusha,Tanzania,TZ,"Arusha, Arusha Municipal, Arusha, Northern Zone, 23103, Tanzania"
657,211,27.165323419497,78.004912661258,Project main location.lat__2,Project main location.lon__2,Agra,Uttar Pradesh,India,IN,"Agra, Uttar Pradesh, 280001, India"
658,212,10.057656829564,7.965087890625,Project main location.lat__2,Project main location.lon__2,Agunu,Kaduna State,Nigeria,NG,"Agunu, Kachia, Kaduna State, Nigeria"
660,214,-2.12171705,36.78625503676,Project main location.lat__2,Project main location.lon__2,Matapato North ward,Kajiado County,Kenya,KE,"Matapato North ward, Kajiado Central, Kajiado County, Kenya"
662,216,40.7127281,-74.0060152,Project main location.lat__2,Project main location.lon__2,New York,New York,United States,US,"Manhattan, New York County, New York, United States"
663,217,22.161727070562,79.263589933778,Project main location.lat__2,Project main location.lon__2,Chaurai Tahsil,Madhya Pradesh,India,IN,"Chaurai Tahsil, Chhindwara, Madhya Pradesh, 480115, India"
664,218,5.8639881928117,13.359375,Project main location.lat__2,Project main location.lon__2,Bétaré-Oya,East,Cameroon,CM,"Bétaré-Oya, Lom-et-Djérem, East, Cameroon"
668,222,-15.498348299556,28.531494140625,Project main location.lat__2,Project main location.lon__2,,Lusaka Province,Zambia,ZM,"Chongwe District, Lusaka Province, Zambia"
669,223,55.7505412,37.6174782,Project main location.lat__2,Project main location.lon__2,Moscow,Moscow,Russia,RU,"Moscow, Central Federal District, Russia"
670,224,-2.2639714765035,36.925146373295,Project main location.lat__2,Project main location.lon__2,Matapato North ward,Kajiado County,Kenya,KE,"Matapato North ward, Kajiado Central, Kajiado County, Kenya"
675,229,6.130419,1.215829,Project main location.lat__2,Project main location.lon__2,Lomé,Maritime Region,Togo,TG,"Lomé, Maritime Region, Togo"
676,230,12.4670756,-3.4591436,Project main location.lat__2,Project main location.lon__2,Dédougou,,Burkina Faso,BF,"Dédougou, Mouhoun, Boucle du Mouhoun, Burkina Faso"
677,231,7.1405174027634,37.177047729492,Project main location.lat__2,Project main location.lon__2,,South West Ethiopia Peoples,Ethiopia,ET,"Dawro, South West Ethiopia Peoples, Ethiopia"
679,233,6.4516197955334,2.3521041870117,Project main location.lat__2,Project main location.lon__2,Abomey-Calavi,Atlantique Department,Benin,BJ,"Abomey-Calavi, Atlantique Department, Benin"
682,236,8.495462762626,-13.246765136719,Project main location.lat__2,Project main location.lon__2,Freetown,Western Area Urban,Sierra Leone,SL,"Freetown, Western Area Urban, Western Area, Sierra Leone"
683,237,2.3,4.5,Project tag line,Project tag line,,,,,
684,238,-4.03863355,39.648547578884,Project main location.lat,Project main location.lon,Mombasa,Mombasa County,Kenya,KE,"Mombasa, Tononoka ward, Mvita, Mombasa County, 80100, Kenya"
685,239,19.725342248058,-99.6240234375,Project main location.lat__2,Project main location.lon__2,Santa Clara de Juárez,State of Mexico,Mexico,MX,"Santa Clara de Juárez, Morelos, State of Mexico, 50560, Mexico"
691,245,-1.2136405,36.87930533266,Project main location.lat__2,Project main location.lon__2,Nairobi,Nairobi County,Kenya,KE,"Nairobi, Nairobi County, Kenya"
692,246,-1.2441317072363,36.886465419084,Project main location.lat__2,Project main location.lon__2,Nairobi,Nairobi County,Kenya,KE,"Babadogo ward, Kasarani, Nairobi, Nairobi County, 00623, Kenya"
693,247,0.01403,37.074632,Project main location.lat__2,Project main location.lon__2,Laikipia East,Laikipia County,Kenya,KE,"Laikipia East, Laikipia County, 10400, Kenya"
696,250,8.5255122607268,-11.497192382812,Project main location.lat__2,Project main location.lon__2,,Kenema District,Sierra Leone,SL,"Kenema District, Eastern Province, Sierra Leone"
697,251,-0.6804859096764,35.133926854469,Project main location.lat__2,Project main location.lon__2,Sotik,Bomet,Kenya,KE,"Sotik, Bomet, Kenya"
698,252,-1.24339825,36.877873043473,Project main location.lat__2,Project main location.lon__2,Nairobi,Nairobi County,Kenya,KE,"Babadogo ward, Kasarani, Nairobi, Nairobi County, 00623, Kenya"
699,253,-1.24339825,36.877873043473,Project main location.lat__2,Project main location.lon__2,Nairobi,Nairobi County,Kenya,KE,"Babadogo ward, Kasarani, Nairobi, Nairobi County, 00623, Kenya"
700,254,-1.24339825,36.877873043473,Project main location.lat__2,Project main location.lon__2,Nairobi,Nairobi County,Kenya,KE,"Babadogo ward, Kasarani, Nairobi, Nairobi County, 00623, Kenya"
703,257,-3.6559638379378,39.863891601563,Project main location.lat,Project main location.lon,Mnarani ward,Kilifi County,Kenya,KE,"Mnarani ward, Kilifi North, Kilifi County, Kenya"
704,258,23.58110551685,90.845947265625,Project main location.lat__2,Project main location.lon__2,Daudkandi Upazila,Chattogram Division,Bangladesh,BD,"Daudkandi Upazila, Cumilla District, Chattogram Division, Bangladesh"
708,262,14.73969074504,-17.463455200195,Project main location.lat__2,Project main location.lon__2,Dakar,Dakar Region,Senegal,SN,"Commune de Grand Yoff, commune d'arrondissement des Parcelles Assainies, Dakar, Dakar Region, 11500, Senegal"
712,266,17.0050454,81.7804732,Project main location.lat__2,Project main location.lon__2,Rajamahendravaram,Andhra Pradesh,India,IN,"Rajamahendravaram, Rajahmundry Urban, East Godavari, Andhra Pradesh, 533100, India"
713,267,-0.7261542,39.007068,Project main location.lat__2,Project main location.lon__2,Bura,Tana River County,Kenya,KE,"Bura, Tana River County, Kenya"
714,268,6.3391292914918,6.8348264694214,Project main location.lat,Project main location.lon,Anambra West,Anambra State,Nigeria,NG,"Anambra West, Anambra State, Nigeria"
719,272,9.0358287,38.7524127,Project main location.lat__2,Project main location.lon__2,Addis Ababa,Addis Ababa,Ethiopia,ET,"Addis Ababa, Arada, Addis Ababa, 3578, Ethiopia"
720,273,3.1516964,101.6942371,Project main location.lat,Project main location.lon,,Kuala Lumpur,Malaysia,MY,"Kuala Lumpur, Malaysia"
721,274,1.4423505,32.1857889,Project main location.lat__2,Project main location.lon__2,,Nakasongola,Uganda,UG,"Nakasongola, Central Region, Uganda"
